"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"44730",44730,459,14922,2,6,0
"44732",44732,459,27761,1,7,0
"44733",44733,459,27762,2,3,0
"44735",44735,459,28183,1,4,0
"44737",44737,459,28185,4,0,0
"44738",44738,459,28186,1,2,0
"44739",44739,459,28187,2,3,0
"44740",44740,459,28188,1,5,0
"44741",44741,459,28189,1,1,0
"44743",44743,459,9079,2,9,0
"44744",44744,459,28191,3,9,0
"44746",44746,459,3682,1,5,0
"44748",44748,459,3685,2,3,0
"44749",44749,459,3686,2,1,0
"44751",44751,459,9094,3,8,0
"44752",44752,459,28193,2,2,0
"44753",44753,459,9095,3,9,0
"44754",44754,459,25422,1,4,0
"44755",44755,459,25423,2,2,0
"44756",44756,459,28194,2,7,0
"44757",44757,459,3702,2,7,0
"44759",44759,459,3706,3,9,0
"44760",44760,459,28195,2,8,0
"44761",44761,459,28196,2,2,0
"44762",44762,459,2341,1,9,0
"44763",44763,459,28197,3,8,0
"44764",44764,459,28198,1,5,0
"44766",44766,459,28200,2,5,0
"44767",44767,459,28201,1,6,0
"44768",44768,459,28202,2,4,0
"44770",44770,459,28204,4,1,0
"44771",44771,459,28205,1,6,0
"44772",44772,459,28206,1,7,0
"44773",44773,459,28207,2,4,0
"44774",44774,459,28208,2,3,0
"44775",44775,459,28209,2,1,0
"44776",44776,459,28210,2,0,0
"44777",44777,459,28211,1,7,0
"44778",44778,459,28212,4,9,0
"44779",44779,459,28213,1,2,0
"44780",44780,459,27784,1,8,0
"44781",44781,459,27785,3,2,0
"44782",44782,459,8659,1,9,0
"44906",44906,464,2370,3,8,0
"44907",44907,464,4100,2,6,0
"44910",44910,464,2649,2,5,0
"44911",44911,464,1793,1,4,0
"44912",44912,464,2813,2,1,0
"44913",44913,464,1339,1,2,0
"44914",44914,464,166,2,6,0
"44915",44915,464,846,1,6,0
"44916",44916,464,11625,2,7,0
"44917",44917,464,28309,3,0,0
"44918",44918,464,28310,2,4,0
"44919",44919,464,2478,1,5,0
"44920",44920,464,11014,2,3,0
"44921",44921,464,816,1,4,0
"44922",44922,464,469,4,0,0
"44923",44923,464,2751,2,2,0
"44924",44924,464,6,1,4,0
"44925",44925,464,3899,4,1,0
"44926",44926,464,3900,3,0,0
"44927",44927,464,470,2,6,0
"44929",44929,464,28311,2,5,0
"44930",44930,464,6680,1,6,0
"44932",44932,464,125,1,3,0
"44934",44934,464,125,2,9,0
"44935",44935,464,5314,2,7,0
"44936",44936,464,304,2,8,0
"44937",44937,464,304,2,9,0
"44938",44938,464,2897,2,7,0
"44939",44939,464,4117,1,5,0
"44940",44940,464,15352,1,9,0
"44941",44941,464,41,3,9,0
"44942",44942,464,44,1,8,0
"44943",44943,464,1877,3,9,0
"44944",44944,464,4134,2,8,0
"44945",44945,464,1559,2,8,0
"44947",44947,464,6704,2,2,0
"44948",44948,464,1162,2,1,0
"44951",44951,464,15238,3,2,0
"44954",44954,464,60,1,6,0
"44955",44955,464,7387,2,3,0
"44956",44956,464,7387,2,7,0
"44957",44957,464,5994,2,5,0
"44960",44960,464,3813,2,3,0
"44961",44961,464,3814,3,0,0
"44962",44962,464,3814,1,8,0
"44964",44964,464,3817,1,2,0
"44965",44965,464,817,2,2,0
"44966",44966,464,2960,3,0,0
"44967",44967,464,2371,2,5,0
"44968",44968,464,1344,2,3,0
"44969",44969,464,2692,1,4,0
"44970",44970,464,10,3,1,0
"44972",44972,464,2970,2,4,0
"44973",44973,464,2970,2,6,0
"44974",44974,464,64,2,6,0
"44976",44976,464,2998,1,7,0
"44977",44977,464,172,1,6,0
"44978",44978,464,5411,2,1,0
"44979",44979,464,1190,2,3,0
"44980",44980,464,315,2,2,0
"44981",44981,464,3914,1,7,0
"44983",44983,464,1345,1,1,0
"44984",44984,464,1345,1,5,0
"44985",44985,464,672,3,2,0
"44988",44988,464,6719,2,1,0
"44990",44990,464,2134,2,4,0
"44991",44991,464,344,2,4,0
"44992",44992,464,169,2,3,0
"44994",44994,464,460,1,7,0
"44995",44995,464,345,1,0,0
"44996",44996,464,345,2,3,0
"44997",44997,464,368,2,3,0
"44998",44998,464,368,1,5,0
"44999",44999,464,624,3,9,0
"45000",45000,464,3821,2,1,0
"45001",45001,464,575,1,4,0
"45002",45002,464,28315,3,9,0
"45003",45003,464,5208,2,4,0
"45005",45005,464,18127,1,9,0
"45006",45006,464,24565,3,8,0
"45007",45007,464,28316,1,5,0
"45164",45164,467,28433,1,6,0
"45165",45165,467,28433,2,7,0
"45166",45166,467,28433,1,8,0
"45167",45167,467,28434,1,8,0
"45169",45169,467,28436,1,4,0
"45170",45170,467,28437,3,1,0
"45171",45171,467,28438,1,3,0
"45172",45172,467,28439,1,3,0
"45173",45173,467,28440,1,4,0
"45174",45174,467,28441,2,6,0
"45175",45175,467,28442,1,7,0
"45176",45176,467,28443,1,5,0
"45177",45177,467,28443,3,8,0
"45178",45178,467,28444,1,5,0
"45179",45179,467,28445,2,3,0
"45180",45180,467,28446,4,0,0
"45181",45181,467,28446,1,5,0
"45183",45183,467,28448,2,5,0
"45184",45184,467,28449,3,2,0
"45185",45185,467,28450,1,4,0
"45186",45186,467,28451,3,1,0
"45187",45187,467,28451,1,7,0
"45189",45189,467,28452,2,9,0
"45191",45191,467,28454,2,2,0
"45193",45193,467,28456,3,0,0
"45194",45194,467,28456,3,3,0
"45195",45195,467,28457,1,4,0
"45198",45198,467,28459,2,9,0
"45200",45200,467,28461,1,6,0
"45202",45202,467,28463,1,1,0
"45203",45203,467,28464,1,4,0
"45206",45206,467,28467,1,0,0
"45236",45236,469,28490,2,7,0
"45237",45237,469,28491,3,0,0
"45238",45238,469,28491,4,1,0
"45239",45239,469,28491,1,4,0
"45240",45240,469,28492,2,5,0
"45241",45241,469,28493,1,5,0
"45243",45243,469,28495,1,8,0
"45245",45245,469,28497,2,6,0
"45247",45247,469,28498,4,0,0
"45248",45248,469,28498,3,1,0
"45249",45249,469,28498,2,2,0
"45250",45250,469,28499,1,6,0
"45252",45252,469,28500,1,7,0
"45253",45253,469,28501,2,6,0
"45254",45254,469,28502,1,5,0
"45255",45255,469,28503,2,5,0
"45256",45256,469,28504,2,8,0
"45258",45258,469,28506,2,3,0
"45259",45259,469,28506,1,4,0
"45260",45260,469,28507,1,2,0
"45261",45261,469,28507,1,7,0
"45262",45262,469,28508,2,2,0
"45263",45263,469,28509,1,6,0
"45264",45264,469,28510,1,3,0
"45265",45265,469,28511,1,7,0
"45266",45266,469,28512,1,4,0
"45267",45267,469,28513,2,0,0
"45268",45268,469,28514,2,0,0
"45269",45269,469,28515,1,5,0
"45270",45270,469,28515,2,6,0
"45271",45271,469,28516,3,7,0
"45272",45272,469,28517,1,3,0
"45273",45273,469,28517,2,4,0
"45274",45274,469,28518,1,2,0
"45275",45275,469,28519,1,0,0
"45276",45276,469,28520,2,1,0
"45278",45278,469,28521,4,1,0
"45279",45279,469,28522,1,4,0
"45280",45280,469,28523,2,4,0
"45281",45281,469,28524,3,1,0
"45282",45282,469,28525,2,9,0
"45283",45283,469,28526,2,8,0
"45284",45284,469,28527,3,8,0
"45286",45286,469,28528,1,8,0
"45287",45287,469,28529,3,0,0
"45288",45288,469,28530,3,9,0
"45378",45378,471,5706,2,0,0
"45379",45379,471,5707,2,1,0
"45383",45383,471,2800,3,8,0
"45384",45384,471,28588,2,9,0
"45385",45385,471,14,1,6,0
"45386",45386,471,28589,3,8,0
"45387",45387,471,10007,1,8,0
"45390",45390,471,326,2,8,0
"45391",45391,471,3787,1,2,0
"45392",45392,471,3787,2,8,0
"45393",45393,471,416,1,9,0
"45394",45394,471,26816,2,3,0
"45395",45395,471,21159,1,8,0
"45396",45396,471,7659,1,1,0
"45398",45398,471,2178,1,4,0
"45399",45399,471,2178,2,7,0
"45400",45400,471,5217,1,6,0
"45401",45401,471,5217,2,9,0
"45404",45404,471,28590,2,5,0
"45405",45405,471,18266,4,1,0
"45406",45406,471,18266,1,4,0
"45408",45408,471,19299,2,4,0
"45409",45409,471,21162,2,9,0
"45410",45410,471,620,2,9,0
"45411",45411,471,28592,4,0,0
"45413",45413,471,667,2,0,0
"45414",45414,471,667,2,5,0
"45415",45415,471,2808,2,4,0
"45417",45417,471,28593,1,3,0
"45418",45418,471,28594,1,2,0
"45419",45419,471,2809,3,8,0
"45420",45420,471,2810,2,0,0
"45421",45421,471,18273,3,2,0
"45422",45422,471,8321,1,4,0
"45423",45423,471,559,2,3,0
"45425",45425,471,513,3,1,0
"45428",45428,471,981,1,4,0
"45429",45429,471,469,3,0,0
"45430",45430,471,2751,2,2,0
"45431",45431,471,3900,1,6,0
"45432",45432,471,621,2,5,0
"45433",45433,471,622,3,1,0
"45434",45434,471,519,2,7,0
"45435",45435,471,2835,2,9,0
"45436",45436,471,6655,1,5,0
"45438",45438,471,125,3,9,0
"45439",45439,471,6683,2,6,0
"45441",45441,471,126,1,8,0
"45443",45443,471,17197,1,4,0
"45444",45444,471,1612,2,0,0
"45445",45445,471,28595,3,9,0
"45446",45446,471,6241,1,7,0
"45447",45447,471,6241,3,8,0
"45448",45448,471,127,1,7,0
"45449",45449,471,28596,2,7,0
"45450",45450,471,304,2,8,0
"45452",45452,471,337,3,5,0
"45453",45453,471,17351,2,3,0
"45454",45454,471,623,2,9,0
"45455",45455,471,465,2,8,0
"45456",45456,471,467,2,9,0
"45457",45457,471,7370,1,7,0
"45458",45458,471,430,2,9,0
"45459",45459,471,497,2,6,0
"45461",45461,471,28597,2,6,0
"45462",45462,471,28598,2,8,0
"45463",45463,471,28599,1,3,0
"45464",45464,471,28600,3,1,0
"45465",45465,471,7371,3,0,0
"45467",45467,471,6700,2,2,0
"45468",45468,471,3535,3,9,0
"45469",45469,471,6783,1,8,0
"45470",45470,471,471,4,9,0
"45471",45471,471,44,2,1,0
"45472",45472,471,44,1,4,0
"45474",45474,471,732,1,6,0
"45475",45475,471,732,2,8,0
"45476",45476,471,19929,2,3,0
"45477",45477,471,1366,2,0,0
"45478",45478,471,28601,1,7,0
"45479",45479,471,17668,1,2,0
"45480",45480,471,2929,3,0,0
"45481",45481,471,2929,1,8,0
"45482",45482,471,2929,2,9,0
"45483",45483,471,5028,3,2,0
"45484",45484,471,17670,2,2,0
"45486",45486,471,28602,1,5,0
"45487",45487,471,17200,1,5,0
"45488",45488,471,1158,2,3,0
"45489",45489,471,13403,4,9,0
"45490",45490,471,28603,1,5,0
"45491",45491,471,1877,3,9,0
"45492",45492,471,28604,2,0,0
"45493",45493,471,28605,3,2,0
"45494",45494,471,28605,1,5,0
"45495",45495,471,28606,2,3,0
"45496",45496,471,17209,2,4,0
"45497",45497,471,4134,2,0,0
"45498",45498,471,4134,3,9,0
"45501",45501,471,1559,2,8,0
"45502",45502,471,6445,1,3,0
"45504",45504,471,21175,1,3,0
"45505",45505,471,26827,3,2,0
"45506",45506,471,26827,2,6,0
"45507",45507,471,7374,2,9,0
"45508",45508,471,5242,3,1,0
"45510",45510,471,5242,2,7,0
"45511",45511,471,26830,2,3,0
"45512",45512,471,5244,1,0,0
"45513",45513,471,5245,2,2,0
"45514",45514,471,8527,2,5,0
"45515",45515,471,5719,2,4,0
"45518",45518,471,28607,1,6,0
"45519",45519,471,28607,2,8,0
"45520",45520,471,28608,2,9,0
"45524",45524,471,28612,1,5,0
"45525",45525,471,12896,3,0,0
"45527",45527,471,46,2,7,0
"45529",45529,471,962,1,4,0
"45531",45531,471,2957,1,5,0
"45532",45532,471,7386,1,5,0
"45533",45533,471,8,2,0,0
"45534",45534,471,8,1,8,0
"45535",45535,471,734,1,6,0
"45536",45536,471,61,1,2,0
"45537",45537,471,21177,1,5,0
"45538",45538,471,2615,1,6,0
"45539",45539,471,1387,2,2,0
"45540",45540,471,167,3,2,0
"45541",45541,471,12966,2,2,0
"45542",45542,471,26838,3,2,0
"45543",45543,471,28613,3,3,0
"45544",45544,471,28614,3,9,0
"45545",45545,471,28615,2,1,0
"45546",45546,471,2961,2,3,0
"45548",45548,471,28616,2,6,0
"45549",45549,471,28617,1,7,0
"45551",45551,471,2692,1,6,0
"45552",45552,471,10,4,1,0
"45553",45553,471,432,1,3,0
"45554",45554,471,433,1,5,0
"45555",45555,471,28619,1,6,0
"45556",45556,471,2975,2,4,0
"45557",45557,471,64,2,9,0
"45558",45558,471,2977,2,8,0
"45559",45559,471,21180,2,2,0
"45561",45561,471,2979,2,7,0
"45562",45562,471,2990,2,7,0
"45563",45563,471,671,1,8,0
"45564",45564,471,2320,1,7,0
"45566",45566,471,1379,2,3,0
"45567",45567,471,7392,1,4,0
"45568",45568,471,9494,2,7,0
"45569",45569,471,2997,1,3,0
"45570",45570,471,17682,1,6,0
"45571",45571,471,17682,2,7,0
"45572",45572,471,17683,2,1,0
"45573",45573,471,28620,2,3,0
"45574",45574,471,5068,1,5,0
"45575",45575,471,5068,2,7,0
"45576",45576,471,2998,1,7,0
"45577",45577,471,1531,2,0,0
"45578",45578,471,1531,2,1,0
"45579",45579,471,28621,1,4,0
"45581",45581,471,28623,3,8,0
"45582",45582,471,28624,2,9,0
"45583",45583,471,4955,1,3,0
"45585",45585,471,28625,1,8,0
"45586",45586,471,28626,2,7,0
"45588",45588,471,26839,1,4,0
"45590",45590,471,3002,1,6,0
"45591",45591,471,28627,2,8,0
"45592",45592,471,5069,1,6,0
"45593",45593,471,5069,1,8,0
"45594",45594,471,1532,1,6,0
"45596",45596,471,1380,2,5,0
"45597",45597,471,17687,2,4,0
"45598",45598,471,17687,1,6,0
"45599",45599,471,342,2,4,0
"45600",45600,471,343,2,4,0
"45601",45601,471,343,2,7,0
"45603",45603,471,169,2,3,0
"45605",45605,471,21184,3,0,0
"45606",45606,471,4168,2,4,0
"45607",45607,471,28628,2,2,0
"45608",45608,471,93,4,1,0
"45609",45609,471,460,3,5,0
"45610",45610,471,3343,2,3,0
"45612",45612,471,6670,2,2,0
"45614",45614,471,21186,2,3,0
"45615",45615,471,4170,2,1,0
"45616",45616,471,575,2,5,0
"45618",45618,471,28630,4,1,0
"45619",45619,471,28631,1,4,0
"45620",45620,471,18528,2,7,0
"45621",45621,471,350,3,3,0
"45624",45624,471,28634,2,0,0
"45630",45630,471,6451,1,5,0
"45631",45631,471,6671,1,6,0
"45632",45632,471,28635,1,6,0
"45634",45634,471,3541,1,3,0
"45635",45635,471,28636,2,6,0
"45636",45636,471,28637,2,4,0
"45637",45637,471,11632,1,7,0
"45640",45640,471,28639,2,1,0
"45641",45641,471,3344,2,0,0
"45643",45643,471,1327,2,2,0
"45644",45644,471,3059,2,7,0
"45645",45645,471,510,1,3,0
"45646",45646,472,28640,2,9,0
"45647",45647,472,28641,2,3,0
"45648",45648,472,28641,1,6,0
"45649",45649,472,28641,2,7,0
"45651",45651,472,28643,1,5,0
"45652",45652,472,28644,2,3,0
"45653",45653,472,28644,1,6,0
"45654",45654,472,28644,1,7,0
"45655",45655,472,28645,2,4,0
"45656",45656,472,28646,2,1,0
"45658",45658,472,4082,2,1,0
"45659",45659,472,4086,2,0,0
"45660",45660,472,13539,3,9,0
"45661",45661,472,28647,2,9,0
"45662",45662,472,28648,1,2,0
"45663",45663,472,28649,2,4,0
"45664",45664,472,28649,2,7,0
"45665",45665,472,28649,2,8,0
"45666",45666,472,28650,1,6,0
"45668",45668,472,28652,2,1,0
"45669",45669,472,28652,2,4,0
"45670",45670,472,28653,2,7,0
"45671",45671,472,28654,1,4,0
"45673",45673,472,28655,2,4,0
"45674",45674,472,28655,1,8,0
"45677",45677,472,28658,2,2,0
"45678",45678,472,28658,1,4,0
"45679",45679,472,28658,2,8,0
"45680",45680,472,28658,2,9,0
"45681",45681,472,28659,2,2,0
"45683",45683,472,28659,1,6,0
"45684",45684,472,28659,1,7,0
"45686",45686,472,28661,3,0,0
"45688",45688,472,28661,1,5,0
"45689",45689,472,28661,2,9,0
"45690",45690,472,28662,1,4,0
"45691",45691,472,28662,1,5,0
"45692",45692,472,28662,1,7,0
"45693",45693,472,28663,1,5,0
"45694",45694,472,28664,2,1,0
"45696",45696,472,28666,1,3,0
"45697",45697,472,28666,2,8,0
"45698",45698,472,28667,2,1,0
"45699",45699,472,28668,2,0,0
"45700",45700,472,28669,2,4,0
"45701",45701,472,28670,2,2,0
"45702",45702,472,2200,1,1,0
"45703",45703,472,28671,3,0,0
"45704",45704,472,28672,1,4,0
"45706",45706,472,2201,2,2,0
"45707",45707,472,2201,2,8,0
"45708",45708,472,28674,2,1,0
"45709",45709,472,28675,2,2,0
"45711",45711,472,28677,1,8,0
"45712",45712,472,28677,2,9,0
"45715",45715,472,28678,2,7,0
"45716",45716,472,28678,2,9,0
"45717",45717,472,28679,3,9,0
"45718",45718,472,28680,2,9,0
"45719",45719,472,28681,1,3,0
"45722",45722,472,28681,1,6,0
"45723",45723,472,28681,2,7,0
"45724",45724,472,28682,2,4,0
"45725",45725,472,28683,3,1,0
"45726",45726,472,28683,2,2,0
"45727",45727,472,28683,1,5,0
"45728",45728,472,28683,1,7,0
"45729",45729,472,28684,1,5,0
"45730",45730,472,28685,2,2,0
"45731",45731,472,28685,3,8,0
"45732",45732,472,28686,2,7,0
"45733",45733,472,28687,1,3,0
"45734",45734,472,28688,3,9,0
"45735",45735,472,28689,2,3,0
"45736",45736,472,28689,1,4,0
"45740",45740,472,28691,2,9,0
"45741",45741,472,2204,1,5,0
"45742",45742,472,2205,3,2,0
"45743",45743,472,28692,1,5,0
"45744",45744,472,28692,1,6,0
"45745",45745,472,28693,2,0,0
"45746",45746,472,28694,2,2,0
"45749",45749,472,28695,2,8,0
"45750",45750,472,28696,3,0,0
"45751",45751,472,28696,1,8,0
"45752",45752,472,28696,2,9,0
"45753",45753,472,28697,2,1,0
"45754",45754,472,28698,1,3,0
"45756",45756,472,28700,2,4,0
"45757",45757,472,28701,2,3,0
"45759",45759,472,28702,1,8,0
"45760",45760,472,400,2,0,0
"45761",45761,472,400,1,4,0
"45765",45765,472,28705,2,1,0
"45766",45766,472,28706,1,3,0
"45937",45937,475,6724,1,4,0
"45940",45940,475,2332,1,5,0
"45941",45941,475,6725,2,8,0
"45942",45942,475,28842,1,3,0
"45944",45944,475,2809,2,8,0
"45947",45947,475,2820,3,1,0
"45949",45949,475,27,2,6,0
"45950",45950,475,8324,2,8,0
"45951",45951,475,17195,2,8,0
"45952",45952,475,8325,2,4,0
"45954",45954,475,8327,2,2,0
"45956",45956,475,28846,2,3,0
"45957",45957,475,127,1,5,0
"45958",45958,475,304,2,8,0
"45959",45959,475,304,2,9,0
"45960",45960,475,17297,2,8,0
"45961",45961,475,623,2,9,0
"45962",45962,475,41,3,4,0
"45963",45963,475,41,3,9,0
"45964",45964,475,44,1,9,0
"45965",45965,475,4132,2,9,0
"45966",45966,475,28847,1,5,0
"45968",45968,475,1877,2,9,0
"45969",45969,475,1559,2,8,0
"45970",45970,475,7423,1,6,0
"45972",45972,475,26833,1,7,0
"45973",45973,475,5033,2,3,0
"45976",45976,475,7379,2,1,0
"45977",45977,475,8332,2,7,0
"45978",45978,475,5042,2,2,0
"45979",45979,475,5161,2,9,0
"45981",45981,475,28848,1,2,0
"45982",45982,475,24591,1,7,0
"45983",45983,475,28849,1,7,0
"45985",45985,475,12954,1,5,0
"45986",45986,475,7387,2,7,0
"45987",45987,475,28850,1,1,0
"45988",45988,475,28851,1,5,0
"45989",45989,475,28852,3,2,0
"45990",45990,475,28853,1,6,0
"45991",45991,475,28854,3,8,0
"45993",45993,475,28856,2,9,0
"45994",45994,475,1387,2,2,0
"45995",45995,475,312,3,1,0
"45996",45996,475,167,2,2,0
"45997",45997,475,2960,2,0,0
"45998",45998,475,2371,3,5,0
"45999",45999,475,340,1,5,0
"46000",46000,475,2970,1,4,0
"46001",46001,475,28619,1,8,0
"46002",46002,475,64,1,6,0
"46003",46003,475,28857,3,1,0
"46004",46004,475,4810,1,4,0
"46005",46005,475,2979,2,7,0
"46006",46006,475,28858,2,7,0
"46007",46007,475,341,2,7,0
"46008",46008,475,180,1,5,0
"46009",46009,475,315,2,2,0
"46010",46010,475,3002,1,3,0
"46011",46011,475,3914,1,6,0
"46012",46012,475,8349,2,5,0
"46013",46013,475,28859,2,3,0
"46014",46014,475,28860,3,8,0
"46015",46015,475,5252,2,1,0
"46016",46016,475,468,1,4,0
"46018",46018,475,343,1,5,0
"46019",46019,475,343,2,9,0
"46020",46020,475,344,2,4,0
"46021",46021,475,181,2,1,0
"46023",46023,475,28861,2,2,0
"46024",46024,475,3343,2,3,0
"46026",46026,475,345,3,3,0
"46027",46027,475,368,3,2,0
"46028",46028,475,28862,1,4,0
"46030",46030,475,28863,2,1,0
"46031",46031,475,350,1,3,0
"46032",46032,475,28864,3,0,0
"46033",46033,475,8354,1,7,0
"46034",46034,475,28865,3,0,0
"46035",46035,475,3344,3,0,0
"46036",46036,475,2140,2,4,0
"46037",46037,475,1327,1,2,0
"46038",46038,475,28866,2,4,0
"46039",46039,475,28867,1,3,0
"46040",46040,476,28868,2,8,0
"46041",46041,476,28869,2,0,0
"46042",46042,476,28870,2,2,0
"46043",46043,476,28871,1,6,0
"46044",46044,476,28872,1,8,0
"46045",46045,476,28873,2,2,0
"46046",46046,476,28874,1,7,0
"46047",46047,476,28875,2,6,0
"46048",46048,476,28876,2,9,0
"46049",46049,476,28877,2,7,0
"46050",46050,476,28878,2,3,0
"46051",46051,476,28879,1,8,0
"46052",46052,476,28880,3,2,0
"46054",46054,476,28882,1,0,0
"46055",46055,476,28882,1,7,0
"46056",46056,476,28883,3,9,0
"46057",46057,476,28884,2,5,0
"46061",46061,476,4355,1,4,0
"46062",46062,476,4358,1,1,0
"46066",46066,476,28890,2,4,0
"46068",46068,476,28891,1,9,0
"46069",46069,476,28892,1,4,0
"46072",46072,476,28895,4,9,0
"46073",46073,476,28896,1,8,0
"46074",46074,476,28897,1,4,0
"46076",46076,476,28899,2,5,0
"46077",46077,476,28900,2,1,0
"46078",46078,476,28901,4,0,0
"46131",46131,477,21297,2,2,0
"46132",46132,477,28921,2,6,0
"46133",46133,477,23096,2,5,0
"46135",46135,477,28922,2,9,0
"46136",46136,477,28923,1,4,0
"46137",46137,477,28924,2,2,0
"46139",46139,477,21299,1,5,0
"46142",46142,477,6151,3,0,0
"46143",46143,478,3787,1,2,0
"46145",46145,478,620,1,5,0
"46147",46147,478,2808,1,4,0
"46148",46148,478,170,2,2,0
"46150",46150,478,981,1,4,0
"46151",46151,478,3900,1,6,0
"46152",46152,478,621,1,5,0
"46153",46153,478,519,2,7,0
"46155",46155,478,125,2,4,0
"46156",46156,478,500,2,0,0
"46157",46157,478,6688,4,9,0
"46158",46158,478,2866,2,2,0
"46159",46159,478,2869,2,7,0
"46160",46160,478,304,3,8,0
"46161",46161,478,337,2,0,0
"46162",46162,478,2895,2,2,0
"46164",46164,478,41,1,9,0
"46165",46165,478,430,2,8,0
"46166",46166,478,1559,2,8,0
"46167",46167,478,5242,2,8,0
"46168",46168,478,5156,2,0,0
"46169",46169,478,6704,3,2,0
"46171",46171,478,7423,2,7,0
"46172",46172,478,28925,2,3,0
"46173",46173,478,46,2,7,0
"46175",46175,478,734,2,6,0
"46176",46176,478,167,2,2,0
"46177",46177,478,171,2,1,0
"46178",46178,478,2961,1,3,0
"46180",46180,478,2971,1,5,0
"46181",46181,478,433,2,5,0
"46182",46182,478,434,1,3,0
"46183",46183,478,2974,1,8,0
"46184",46184,478,2975,2,1,0
"46185",46185,478,64,1,4,0
"46186",46186,478,64,2,6,0
"46187",46187,478,2977,1,7,0
"46188",46188,478,435,2,5,0
"46189",46189,478,2978,2,6,0
"46190",46190,478,2979,2,6,0
"46191",46191,478,2979,2,7,0
"46192",46192,478,2980,2,5,0
"46193",46193,478,2988,2,3,0
"46194",46194,478,2989,2,8,0
"46195",46195,478,2990,2,1,0
"46196",46196,478,11,2,4,0
"46198",46198,478,7394,1,6,0
"46199",46199,478,6446,1,5,0
"46200",46200,478,6714,1,3,0
"46202",46202,478,6715,2,9,0
"46203",46203,478,5251,1,1,0
"46204",46204,478,5251,1,6,0
"46205",46205,478,1190,1,4,0
"46206",46206,478,6653,2,2,0
"46207",46207,478,24594,2,0,0
"46208",46208,478,6716,3,1,0
"46209",46209,478,28926,2,4,0
"46210",46210,478,168,1,7,0
"46211",46211,478,343,1,5,0
"46212",46212,478,343,2,9,0
"46213",46213,478,28927,1,7,0
"46214",46214,478,344,1,4,0
"46215",46215,478,169,2,3,0
"46217",46217,478,345,2,0,0
"46220",46220,478,350,1,3,0
"46221",46221,478,510,1,3,0
"46259",46259,479,28951,2,6,0
"46262",46262,479,28954,1,5,0
"46264",46264,479,28956,2,2,0
"46265",46265,479,28957,2,7,0
"46266",46266,479,28958,2,6,0
"46267",46267,479,28959,1,7,0
"46269",46269,479,28961,2,6,0
"46270",46270,479,28962,2,0,0
"46271",46271,479,28963,2,5,0
"46272",46272,479,28964,1,5,0
"46273",46273,479,28965,2,4,0
"46274",46274,479,28966,1,4,0
"46275",46275,479,28967,1,1,0
"46276",46276,479,28968,2,6,0
"46277",46277,479,28969,1,1,0
"46278",46278,479,28970,1,5,0
"46279",46279,479,28971,2,3,0
"46280",46280,479,28972,1,2,0
"46281",46281,479,28973,3,0,0
"46282",46282,479,28973,3,1,0
"46283",46283,479,28974,4,0,0
"46284",46284,479,28975,2,4,0
"46285",46285,479,28976,1,6,0
"46286",46286,479,28977,1,6,0
"46287",46287,479,28977,1,7,0
"46288",46288,479,2230,1,6,0
"46289",46289,479,28978,2,1,0
"46293",46293,479,28980,2,0,0
"46294",46294,479,28980,1,5,0
"46295",46295,479,28980,3,8,0
"46296",46296,479,28981,1,2,0
"46297",46297,479,28982,2,8,0
"46299",46299,479,28983,2,7,0
"46300",46300,479,28983,2,8,0
"46302",46302,479,28984,1,3,0
"46304",46304,479,28985,2,3,0
"46305",46305,479,28985,2,6,0
"46306",46306,479,28986,1,5,0
"46308",46308,479,28988,2,6,0
"46310",46310,479,28990,2,9,0
"46312",46312,479,28992,3,1,0
"46313",46313,479,28993,2,0,0
"46314",46314,479,28994,3,8,0
"46315",46315,479,28994,2,9,0
"46316",46316,479,28995,2,7,0
"46318",46318,479,28996,2,4,0
"46319",46319,479,28997,1,7,0
"46320",46320,479,28997,1,8,0
"46321",46321,479,28998,1,5,0
"46322",46322,479,28999,1,3,0
"46323",46323,479,29000,1,5,0
"46324",46324,479,29001,1,3,0
"46325",46325,479,29002,1,5,0
"46326",46326,479,29002,2,7,0
"46327",46327,479,29003,2,9,0
"46328",46328,479,29004,2,3,0
"46329",46329,479,29005,2,6,0
"46330",46330,479,29006,1,3,0
