"","X","uid","item","finalrating","recommendationId","SelectionCandidateStatus"
"10228",10228,71,6745,1,7,0
"10062",10062,67,61,1,0,0
"28279",28279,286,18318,2,8,0
"41101",41101,419,26238,2,3,0
"16970",16970,154,6787,2,8,0
"39948",39948,402,25451,2,4,0
"35879",35879,363,23008,1,3,0
"43619",43619,442,27662,1,5,0
"6641",6641,28,4423,1,8,0
"2139",2139,307,1507,5,6,1
"46408",46408,479,29066,1,6,0
"6677",6677,28,4452,4,0,0
"16907",16907,152,10976,2,4,0
"16977",16977,154,4170,2,4,0
"30499",30499,307,19813,2,9,0
"16825",16825,151,10906,3,1,0
"20860",20860,201,13688,2,8,0
"3668",3668,544,2443,3,3,1
"22254",22254,222,14657,1,5,0
"34966",34966,352,22388,2,3,0
"36620",36620,371,23466,1,6,0
"24991",24991,257,16390,1,1,0
"782",782,99,552,4,7,1
"12796",12796,99,1084,3,6,0
"27368",27368,275,1344,1,3,0
"15540",15540,141,1559,1,8,0
"24193",24193,244,123,2,6,0
"25534",25534,260,16816,2,9,0
"36730",36730,372,17674,1,6,0
"1675",1675,242,969,3,3,1
"43674",43674,442,27702,2,7,0
"28361",28361,286,18359,2,0,0
"27345",27345,275,7367,1,5,0
"12752",12752,99,7488,2,7,0
"46709",46709,483,5069,2,7,0
"18954",18954,177,12460,2,4,0
"9994",9994,67,3892,2,7,0
"36167",36167,365,23194,2,2,0
"33089",33089,335,6653,1,6,0
"28357",28357,286,18355,4,0,0
"11544",11544,80,13,2,1,0
"33084",33084,335,7394,1,7,0
"18359",18359,172,11981,1,1,0
"43980",43980,447,27765,3,8,0
"37610",37610,378,24078,1,5,0
"10038",10038,67,6698,1,7,0
"9303",9303,52,6267,1,5,0
"40970",40970,417,26144,1,5,0
"4115",4115,608,130,5,5,1
"25297",25297,260,16603,3,9,0
"43741",43741,442,396,1,7,0
"28675",28675,286,18555,1,3,0
"36694",36694,372,23504,2,5,0
"37762",37762,382,24177,2,0,0
"3356",3356,489,2280,3,1,1
"33100",33100,335,1380,1,4,0
"25876",25876,262,12871,3,9,0
"52925",52925,566,31444,1,5,0
"22497",22497,226,14845,2,8,0
"54561",54561,581,33721,3,8,0
"23386",23386,235,15295,2,8,0
"23319",23319,235,5249,1,7,0
"2908",2908,420,159,4,1,1
"52240",52240,556,6785,2,9,0
"30318",30318,306,19651,1,3,0
"15708",15708,143,2898,2,7,0
"55793",55793,598,34179,1,5,0
"14053",14053,116,9092,2,1,0
"13773",13773,114,8879,2,1,0
"16007",16007,147,10210,2,6,0
"7219",7219,32,4872,2,8,0
"37652",37652,378,24104,1,6,0
"40935",40935,416,26122,1,6,0
"43463",43463,441,2563,3,0,0
"26113",26113,265,3784,1,5,0
"32049",32049,324,20629,2,3,0
"55901",55901,600,8285,2,5,0
"39421",39421,397,25129,2,3,0
"41237",41237,420,26296,2,9,0
"45604",45604,471,1616,1,2,0
"3229",3229,471,2134,4,7,1
"2343",2343,334,46,5,7,1
"52602",52602,561,32638,1,5,0
"7613",7613,35,5130,1,4,0
"37098",37098,378,23725,3,0,0
"49843",49843,522,2615,1,6,0
"5225",5225,9,3428,1,5,0
"1432",1432,208,1034,4,8,1
"12863",12863,101,6,2,4,0
"5728",5728,17,3806,1,5,0
"2523",2523,358,1740,4,3,1
"56347",56347,604,34400,1,6,0
"37195",37195,378,23795,2,8,0
"657",657,72,472,5,4,1
"46064",46064,476,28888,2,5,0
"53156",53156,571,32993,1,4,0
"39015",39015,394,24827,2,6,0
"17774",17774,164,11603,1,4,0
"36398",36398,371,23311,2,1,0
"27061",27061,272,6445,1,0,0
"15672",15672,142,9988,2,0,0
"52277",52277,556,181,2,1,0
"19146",19146,179,12546,2,9,0
"51969",51969,553,3343,2,3,0
"50051",50051,525,890,1,1,0
"35459",35459,359,22693,1,6,0
"3433",3433,503,2333,5,6,1
"13124",13124,103,8400,2,8,0
"35898",35898,363,23024,1,7,0
"34903",34903,352,22352,2,6,0
"23037",23037,235,15148,2,2,0
"23097",23097,235,5393,1,1,0
"24707",24707,256,16200,1,4,0
"23208",23208,235,15231,2,6,0
"25512",25512,260,16795,2,5,0
"55286",55286,594,2975,1,3,0
"4377",4377,3,2840,1,5,0
"40441",40441,410,25787,2,2,0
"10523",10523,75,6881,2,0,0
"2997",2997,430,343,3,5,1
"4025",4025,597,465,5,8,1
"23821",23821,242,15547,2,3,0
"47839",47839,497,30038,1,6,0
"9473",9473,54,6413,1,5,0
"16309",16309,148,10455,1,1,0
"47273",47273,489,29611,1,6,0
"26028",26028,263,1327,3,0,0
"50103",50103,526,2897,2,8,0
"48829",48829,508,30563,1,7,0
"51749",51749,548,24869,3,0,0
"2602",2602,365,1803,4,4,1
"15559",15559,142,9884,1,8,0
"24078",24078,244,15740,2,2,0
"14837",14837,128,1345,1,0,0
"41315",41315,420,8355,1,5,0
"50260",50260,529,6,3,3,0
"37083",37083,378,23715,2,0,0
"35552",35552,360,22778,2,3,0
"37254",37254,378,23827,3,9,0
"49870",49870,522,24565,2,8,0
"13944",13944,115,9014,2,6,0
"39344",39344,397,25063,3,9,0
"56582",56582,607,34543,3,2,0
"48801",48801,508,30550,2,5,0
"54272",54272,578,2692,2,6,0
"6875",6875,28,4602,1,4,0
"18957",18957,177,12463,2,2,0
"1079",1079,147,752,4,8,1
"49792",49792,522,347,1,0,0
"56212",56212,603,34321,2,6,0
"31159",31159,314,20074,1,7,0
"45547",45547,471,2961,1,5,0
"1109",1109,151,779,5,8,1
"23342",23342,235,12976,1,6,0
"35617",35617,361,22829,2,8,0
"56368",56368,604,34415,2,5,0
"40957",40957,416,26136,2,8,0
"9038",9038,49,6118,1,8,0
"28851",28851,288,7536,1,5,0
"15593",15593,142,722,2,1,0
"26930",26930,269,17588,2,8,0
"10594",10594,75,1238,2,3,0
"46140",46140,477,21300,1,4,0
"6574",6574,28,4376,3,3,0
"28493",28493,286,18440,2,2,0
"14013",14013,116,9067,1,5,0
"57269",57269,616,28612,1,6,0
"14205",14205,117,2979,1,7,0
"23217",23217,235,1877,2,9,0
"3780",3780,561,2513,4,3,1
"4513",4513,3,2921,2,9,0
"36911",36911,376,23612,2,2,0
"52390",52390,558,32483,3,1,0
"50858",50858,539,31646,1,5,0
"3121",3121,448,2142,4,1,1
"43703",43703,442,2967,1,3,0
"40888",40888,416,26096,2,0,0
"435",435,40,27,5,5,1
"25204",25204,259,16522,1,9,0
"22688",22688,227,14968,3,3,0
"50893",50893,540,31666,3,2,0
"20670",20670,199,13569,1,5,0
"26545",26545,268,1793,4,0,0
"19186",19186,179,432,1,5,0
"26721",26721,268,17430,1,3,0
"2039",2039,286,1435,4,6,1
"49581",49581,519,2837,3,0,0
"41418",41418,421,11550,2,7,0
"30982",30982,314,20006,2,4,0
"34505",34505,345,22135,1,8,0
"22288",22288,222,14673,1,3,0
"51983",51983,553,32313,2,8,0
"52415",52415,558,32502,1,5,0
"50050",50050,525,3814,1,9,0
"16812",16812,151,10893,1,4,0
"34920",34920,352,22359,1,6,0
"34033",34033,343,21772,2,4,0
"34119",34119,343,21850,1,4,0
"41381",41381,421,26353,2,6,0
"9050",9050,49,399,3,0,0
"28250",28250,286,125,3,9,0
"10716",10716,75,7011,3,9,0
"44993",44993,464,181,2,1,0
"39983",39983,403,25480,3,3,0
"7221",7221,32,4874,2,6,0
"35559",35559,360,22785,2,3,0
"55840",55840,600,8319,2,4,0
"55287",55287,594,64,1,5,0
"54243",54243,578,6702,3,2,0
"2287",2287,322,10,3,1,1
"30816",30816,311,2134,2,7,0
"2903",2903,419,2029,5,5,1
"31170",31170,314,20083,2,5,0
"48094",48094,498,5063,1,5,0
"974",974,131,679,4,2,1
"12743",12743,99,8247,1,4,0
"46450",46450,479,29104,1,7,0
"53352",53352,571,12938,3,8,0
"56167",56167,603,34301,3,0,0
"56970",56970,612,4170,1,4,0
"20546",20546,197,13489,1,6,0
"4435",4435,3,2876,2,5,0
"19200",19200,179,345,2,1,0
"14761",14761,124,9468,2,5,0
"35951",35951,363,23065,1,4,0
"2905",2905,419,2031,5,3,1
"48491",48491,503,424,2,9,0
"27379",27379,275,342,2,3,0
"3647",3647,540,2431,4,1,1
"30827",30827,311,6789,2,2,0
"19575",19575,186,2897,2,0,0
"10707",10707,75,7003,2,6,0
"8678",8678,44,5887,2,0,0
"45380",45380,471,5708,2,3,0
"12809",12809,100,8279,1,4,0
"52276",52276,556,181,3,0,0
"32145",32145,325,20702,1,4,0
"30988",30988,314,11014,1,4,0
"10049",10049,67,5244,2,8,0
"25629",25629,260,16895,2,4,0
"25836",25836,260,17076,3,0,0
"36462",36462,371,23367,1,2,0
"13959",13959,115,3110,1,0,0
"4314",4314,3,2805,1,8,0
"19811",19811,186,3015,2,2,0
"39499",39499,397,25198,1,1,0
"25648",25648,260,16912,2,9,0
"37072",37072,378,23708,2,8,0
"41618",41618,422,6,2,4,0
"31439",31439,316,3019,2,2,0
"47071",47071,488,29470,2,1,0
"37616",37616,378,24081,2,9,0
"13233",13233,103,8487,2,8,0
"880",880,117,430,4,8,1
"53475",53475,573,9057,1,5,0
"3804",3804,566,2537,2,0,1
"26280",26280,265,17220,1,7,0
"6528",6528,28,4339,1,5,0
"22680",22680,227,14963,2,5,0
"40234",40234,410,25614,2,1,0
"2141",2141,307,1509,5,5,1
"22514",22514,226,14860,2,1,0
"35902",35902,363,23028,1,5,0
"18377",18377,172,11994,2,8,0
"8021",8021,40,6,2,2,0
"31911",31911,322,309,2,1,0
"18386",18386,172,12002,2,6,0
"40387",40387,410,25742,2,3,0
"29855",29855,298,17682,1,6,0
"19904",19904,187,13026,1,1,0
"39987",39987,403,312,3,1,0
"35079",35079,353,22444,2,5,0
"24820",24820,256,16281,3,0,0
"7656",7656,36,5156,2,8,0
"13190",13190,103,8454,2,4,0
"23396",23396,236,14,2,7,0
"45667",45667,472,28651,2,3,0
"36019",36019,363,9660,1,7,0
"17718",17718,164,11566,2,2,0
"25566",25566,260,16845,2,4,0
"3606",3606,534,2396,3,6,1
"18856",18856,177,12377,2,0,0
"41547",41547,421,26432,1,4,0
"6655",6655,28,244,1,8,0
"22321",22321,223,14703,2,3,0
"1818",1818,259,1302,4,9,1
"50070",50070,525,3821,2,2,0
"19117",19117,179,12528,1,5,0
"7587",7587,35,5110,2,9,0
"36923",36923,376,23622,2,3,0
"36001",36001,363,23105,2,9,0
"19822",19822,186,12985,2,2,0
"41270",41270,420,26306,1,4,0
"19376",19376,184,5487,1,0,0
"34915",34915,352,22358,1,6,0
"5214",5214,9,3420,2,3,0
"8675",8675,44,5885,2,0,0
"7392",7392,34,32,1,5,0
"46292",46292,479,28979,2,4,0
"25885",25885,262,167,2,2,0
"24317",24317,247,5042,1,4,0
"50119",50119,526,31227,2,2,0
"34353",34353,345,22025,2,9,0
"2774",2774,397,1926,4,5,1
"10303",10303,72,2751,1,5,0
"51533",51533,548,32074,3,1,0
"36706",36706,372,5039,1,5,0
"34411",34411,345,22072,2,6,0
"36409",36409,371,23321,3,0,0
"53113",53113,571,18260,3,1,0
"5260",5260,9,3449,2,0,0
"9190",9190,52,6217,1,4,0
"18735",18735,176,12266,2,9,0
"18736",18736,176,12267,1,4,0
"25842",25842,260,17079,1,4,0
"35401",35401,359,15892,1,0,0
"50006",50006,525,31185,2,7,0
"28505",28505,286,18443,1,2,0
"23550",23550,236,15381,1,2,0
"19752",19752,186,12955,1,6,0
"50293",50293,529,817,2,2,0
"36989",36989,376,23657,2,6,0
"26798",26798,268,17469,1,3,0
"53309",53309,571,5011,3,1,0
"35379",35379,359,18696,2,1,0
"38793",38793,392,24675,2,0,0
"37589",37589,378,24066,1,4,0
"22256",22256,222,14659,2,0,0
"51971",51971,553,3015,2,4,0
"24830",24830,256,16284,2,7,0
"41626",41626,422,3901,1,9,0
"25837",25837,260,17076,1,6,0
"49832",49832,522,300,2,9,0
"37122",37122,378,23742,2,4,0
"11903",11903,86,2856,2,0,0
"10777",10777,75,7045,3,3,0
"5381",5381,11,3541,1,6,0
"46197",46197,478,3818,1,6,0
"54853",54853,586,33917,4,0,0
"23819",23819,242,15545,2,2,0
"1559",1559,227,618,3,1,1
